pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS,hz_score,temp_score,retention_score,orbit_score,stellar_score
EPIC 228836835 b,EPIC 228836835,1.1,1.8961194845522973,0.0323,932.0,0.102,3782.0,0.418179,7.028999999999999,0.5670064318643491,0.47616284105357,0.11938218356154928,0.9800027206427389,0.9374423653381478,0.8075911094284969
EPIC 229004835 b,EPIC 229004835,2.332,1.7029282555214391,0.23,804.0,0.1237,5868.0,0.97,4.9,0.35670720043096593,0.08802520397411573,0.19494743798268452,0.5760949549040326,0.631283645506926,0.9881416401285521
EPIC 246851721 b,EPIC 246851721,11.780659,1.410986973710262,0.18675,1401.0,0.07229,6202.0,1.3169999999999995,3.02,0.18872053164507532,0.0627840379558964,0.00825233011311796,4.042048553301768e-07,0.6883209862963425,0.9585085636162676
EPIC 249893012 b,EPIC 249893012,1.95,2.0001277349601105,0.06,1616.0,0.047,5430.0,1.05,9.0,0.3685405154551981,0.06056547375569687,0.0015312815105571293,0.8248896705429798,0.8869204367171575,0.9328980148275323
EPIC 249893012 c,EPIC 249893012,3.67,0.9631743177730056,0.07,990.0,0.13,5430.0,1.05,9.0,0.25991042857567354,0.07672308842840139,0.09242569028788619,0.14862650015563833,0.8693582353988059,0.9328980148275323
EPIC 249893012 d,EPIC 249893012,3.94,0.6471032420585385,0.15,752.0,0.22,5430.0,1.05,9.0,0.27603128544696726,0.09798886853797621,0.2310663672619617,0.08298483046130073,0.7408182206817179,0.9328980148275323
G 192-15 b,G 192-15,1.02,1.8453002361560848,0.0,453.6,0.01723,2999.0,0.132,3.148,0.5473999741774361,0.22253561724244922,0.44201860476581323,0.945224234899307,1.0,0.6996300997126427
G 264-012 b,G 264-012,1.39,1.8115620965242347,0.004876,587.0,0.02279,3326.0,0.297,5.32,0.49946034977112597,0.13074910029086403,0.3543049909000884,0.9604941791662491,0.9902953965564674,0.7399354145540484
G 264-012 c,G 264-012,1.76,1.5644405465033646,0.061593,387.0,0.0525,3326.0,0.297,6.616,0.5462862470111735,0.3323554403049407,0.4735029289834929,0.7459132436085164,0.8840992048146291,0.7399354145540484
G 268-110 b,G 268-110,1.13,1.9154509415706047,0.0,534.0,0.0128299999999999,5549.0,0.137,6.564,0.549466453517242,0.15538452574553097,0.3920365100837698,0.9854703925748389,1.0,0.999786634703959
G 9-40 b,G 9-40,1.9,1.4350845252893227,0.0,440.6,0.0418,3395.0,0.2952,9.9,0.48626671221697215,0.24118515204134533,0.44897180848036433,0.6366657873294592,1.0,0.6227579941651837
GJ 1132 b,GJ 1132,1.19151465,1.9416152247724323,0.0118,583.8,0.0157,3229.0,0.1944999999999999,5.0,0.5052514878163678,0.13399747201109802,0.35665399082817134,0.9940312835127589,0.976676302155084,0.7271498798738041
GJ 1132 c,GJ 1132,1.43,1.7850704810772584,0.27,300.0,0.0476,3270.0,0.181,5.0,0.725636593357327,0.5496770766763769,0.8536763613451477,0.9415422162179224,0.5827482523739896,0.7324725770332479
GJ 1148 b,GJ 1148,11.9,0.2738366656297278,0.38,558.862,0.166,3287.0,0.3440449999999999,4.034000000000001,0.5556869816921979,0.9765115550110174,0.3746792171327216,2.709861187302795e-08,0.46766642700990924,0.7347148503444807
GJ 1148 c,GJ 1148,9.71,0.3428802329165431,0.342,332.32700000000006,0.912,3287.0,0.3440449999999999,5.618,0.28063342883716286,1.6141920845148012e-32,0.6267887621547432,2.6480353369373128e-05,0.5045945719335512,0.7347148503444807
GJ 1151 c,GJ 1151,3.25,0.9932517730102834,0.4028,247.5,0.5714,3280.0,0.1639,2.7741,0.39988252765996757,5.500706370286938e-56,0.9956151105735179,0.1645893318078501,0.44681975426315484,0.7337890822870257
GJ 1214 b,GJ 1214,2.733,1.181727195378616,0.0062,567.0,0.01505,3101.0,0.182,3.0,0.3647593395064005,0.14093053320019774,0.3688566545167673,0.26659237068965264,0.9876765632119844,0.711333587980105
GJ 1252 b,GJ 1252,1.193,1.6486586255873816,0.0,1089.0,0.00915,3458.0,0.381,3.9,0.3896933575795431,0.07020962619841059,0.056882947195650256,0.8753178889374829,1.0,0.7583567382369023
GJ 1265 b,GJ 1265,2.63,1.175573329804238,0.04,454.525,0.026,3236.0,0.178,4.840999999999999,0.42562681399232993,0.26580520459867396,0.44151020905500604,0.2855040159473797,0.9231163463866358,0.7280500229090296
GJ 1289 b,GJ 1289,2.38,1.269760544863939,0.0,150.0,0.27,3296.0,0.21,4.252999999999999,0.3712658381939066,8.919173836298164e-05,0.4830668130694037,0.3843844923961472,1.0,0.7359101933889916
GJ 143 b,GJ 143,2.61,2.079441541679836,0.188,422.0,0.1915,4640.0,0.73,3.8,0.4850549993326574,0.2586633183744449,0.45826837009956034,0.5867895002460846,0.686602333042301,0.9393761202326458
GJ 15 A b,GJ 15 A,1.55,1.6992786164338898,0.094,550.0,0.072,3607.0,0.38,5.095000000000001,0.5397205733124083,0.31039052533609907,0.38094498692266865,0.8747339321608243,0.8286147072326806,0.780393855586736
GJ 160.2 b,GJ 160.2,3.17,1.015230679729059,0.06,772.367,0.053,4347.0,0.69,3.399,0.2998546868453432,0.09279047578205073,0.21661978714094748,0.17381198780206172,0.8869204367171575,0.8976863230426051
GJ 163 b,GJ 163,3.25,0.9932517730102834,0.073,370.8,0.0607,3500.0,0.4,6.0,0.40945406190859734,0.26801668257415384,0.47948037882928685,0.1645893318078501,0.8641577031846428,0.764444916202875
GJ 163 c,GJ 163,2.5,1.2208299213923592,0.099,323.34700000000004,0.1254,3500.0,0.4,6.0,0.6592900267900863,0.7453364390969032,0.6942339427678257,0.33191155240071585,0.8203698531378311,0.764444916202875
GJ 163 d,GJ 163,5.92,0.5760514086836981,0.373,303.62,1.0304,3500.0,0.4,6.0,0.3379448111815768,5.290225710269148e-28,0.8313702537997161,0.031158879092791646,0.4742598029280199,0.764444916202875
GJ 179 b,GJ 179,13.8,0.4891933236388768,0.21,300.0,2.4100000000000006,3370.0,0.357,4.69,0.3537187788889067,3.1886120856850885e-235,0.8536763613451477,3.083460732177172e-11,0.6570468198150567,0.7459500656494717
GJ 180 b,GJ 180,2.43,1.249901736214336,0.07,358.39,0.092,3371.0,0.4299999999999999,4.260000000000001,0.5815688549122952,0.6479074341561487,0.4835735559609026,0.36181606980428316,0.8693582353988059,0.7460882646668019
GJ 180 c,GJ 180,2.41,1.2556160374777745,0.09,370.29,0.129,3371.0,0.4299999999999999,3.767,0.6834201147593051,0.9467794776921435,0.4796570038264411,0.3699859950131859,0.835270211411272,0.7460882646668019
GJ 180 d,GJ 180,2.66,1.1662709371419244,0.14,235.188,0.309,3371.0,0.4299999999999999,1.052,0.44107446832487185,0.0346886380195162,0.9698001484384577,0.2762810364808698,0.7557837414557255,0.556488264666802
GJ 2030 b,GJ 2030,2.03,1.4182774069729414,0.239,1567.3,0.034,5485.0,0.96,8.558,0.29360926478634364,0.0568371208844996,0.002300088998467156,0.5743051523947671,0.620022196981994,0.9627800004999916
GJ 229 A c,GJ 229,2.87,1.095273387402595,0.366,308.22,0.384,3564.0,0.509,0.4,0.4044052094993066,0.18955775771276542,0.8014932078633266,0.22100396787814736,0.480946135285778,0.4539128522979976
GJ 229 b,GJ 229,3.97,0.8372475245337022,0.404,281.36,1.086,3564.0,0.509,0.4,0.3506009156633674,1.0422940570353477e-20,0.9471620084301181,0.11922130529771055,0.4457486726649602,0.4539128522979976
GJ 238 b,GJ 238,0.566,1.5727739280625088,0.0560099999999999,758.0,0.02123,3485.0,0.4193,6.685,0.38236063900118145,0.0942877856121188,0.22677423733908392,0.6351892067360997,0.8940263767940151,0.7622587567554742
GJ 251 b,GJ 251,1.79,1.545432582458188,0.0,336.0,0.0808,3342.0,0.35,6.8,0.6346527747378164,0.4727573459688276,0.5989494200997639,0.7261980041481573,1.0,0.7421074779415435
GJ 251 c,GJ 251,1.8,1.5390154481375546,0.0,216.0,0.196,3342.0,0.35,6.8,0.8505967218133639,0.8871069922136655,0.8879604058418294,0.7195421264198462,1.0,0.7421074779415435
GJ 27.1 b,GJ 27.1,3.66,0.9001613499442714,0.08,476.0,0.101,3542.0,0.53,3.967,0.4534764830216381,0.44872896583358907,0.42922444907243185,0.13418760353894604,0.8521437889662113,0.770633331073636
GJ 273 b,GJ 273,1.51,1.724550719534605,0.1,284.8,0.091101,3382.0,0.2899999999999999,4.369000000000001,0.8565930067943763,0.821283956142051,0.93297383264172,0.8963290494464955,0.8187307530779818,0.7476127878713119
GJ 273 c,GJ 273,1.06,1.8625285401162623,0.17,442.9,0.036467,3382.0,0.2899999999999999,4.343999999999999,0.5325691190296239,0.23333527655950204,0.44776814598778797,0.9651071233672951,0.7117703227626097,0.7476127878713119
GJ 3021 b,GJ 3021,13.1,1.2864740258376797,0.511,350.0,0.49,5540.0,0.9,0.37,0.37536996029270303,0.42422639719816196,0.49406997353163834,2.4217880446546927e-09,0.35987447100205955,0.6738578030587321
GJ 3082 b,GJ 3082,2.79,1.1216775615991057,0.22,445.334,0.079,3910.0,0.4699999999999999,4.70901,0.39831551239922086,0.26153521381736433,0.4464817941073659,0.23973412217241746,0.6440364210831414,0.8280727249350421
GJ 3090 b,GJ 3090,2.18,1.2237754316221157,0.25,723.0,0.0316,3707.0,0.519,2.7265,0.32679045984391014,0.09879956260944961,0.25218377772935946,0.4446619355931864,0.6065306597126334,0.7957921540836228
GJ 3090 c,GJ 3090,3.14,1.0188473201992472,0.0,407.2,0.0997,3707.0,0.519,3.16,0.43473564765506484,0.2960066566299776,0.4650839716242575,0.17641554760073017,1.0,0.7957921540836228
GJ 3138 b,GJ 3138,1.18,1.9387416595767009,0.19,892.985,0.0197,3717.0,0.6810000000000002,2.505,0.409297618023515,0.07885492786076559,0.14014189011970002,0.9927067753225665,0.6838614092123558,0.7973542475657314
GJ 3138 c,GJ 3138,1.88,1.4951487660319729,0.11,511.5,0.057,3717.0,0.6810000000000002,4.648000000000001,0.4500243710324168,0.15579256231797656,0.4070790192837728,0.6686995742368038,0.8025187979624785,0.7973542475657314
GJ 3138 d,GJ 3138,3.23,0.9969486348916092,0.32,134.29000000000002,0.698,3717.0,0.6810000000000002,2.27,0.28559022473168183,0.001200487728335736,0.47774352174881524,0.16634753214341266,0.5272924240430485,0.7973542475657314
GJ 317 b,GJ 317,13.3,1.0508216248317612,0.0826,283.9,1.138,3496.0,0.4019999999999999,5.0,0.3953666057325318,2.147380285610526e-33,0.9368324938918056,7.589119782071133e-10,0.8477241423038419,0.763860678774138
GJ 328 b,GJ 328,13.3,1.0508216248317612,0.227,132.35000000000002,4.109999999999999,3897.0,0.65,4.949999999999999,0.26536593218393456,1.9583170885992232e-125,0.4770391929896537,7.589119782071133e-10,0.6350827332459281,0.8259786046014592
GJ 328 c,GJ 328,4.91,0.6896410412306576,0.1982999999999999,331.807,0.657,3897.0,0.65,6.81,0.3927105107016082,0.2005088364269275,0.6307258349373301,0.07496398727012307,0.6726030130368048,0.8259786046014592
GJ 3293 b,GJ 3293,5.19,0.6549259677397475,0.06,290.61,0.14339,3466.0,0.4199999999999999,6.283,0.6892907078181439,0.8170637041983013,0.9056809993276668,0.06127639228067316,0.8869204367171575,0.7595083938897136
GJ 3293 c,GJ 3293,4.87,0.6931471805599453,0.11,176.33,0.36175,3466.0,0.4199999999999999,5.98,0.36505037636940396,0.11244285934851492,0.6166132991063827,0.07669665817804443,0.8025187979624785,0.7595083938897136
GJ 3293 d,GJ 3293,2.67,1.1600209167967532,0.12,301.202,0.1939399999999999,3466.0,0.4199999999999999,3.221,0.7706861888147434,0.9999896845730203,0.846396322455515,0.2723854655234045,0.7866278610665535,0.7595083938897136
GJ 3293 e,GJ 3293,1.63,1.6409365794934714,0.21,371.9,0.08208,3466.0,0.4199999999999999,4.170000000000001,0.5575612859666558,0.37471287628131605,0.4790969928343781,0.8249100484456178,0.6570468198150567,0.7595083938897136
GJ 3323 b,GJ 3323,1.23,1.9401794743463283,0.23,343.81000000000006,0.03282,3159.0,0.164,5.991999999999999,0.6284551640249353,0.45426047295765865,0.5399985860719618,0.9975062395963412,0.631283645506926,0.7183473950180339
GJ 3323 c,GJ 3323,1.32,1.874874375938561,0.17,176.07,0.1264,3159.0,0.164,5.574,0.5369626542131964,0.11523159985062208,0.6146425219408626,0.9997959600109938,0.7117703227626097,0.7183473950180339
GJ 3341 b,GJ 3341,2.46,1.235471471385307,0.31,395.58,0.089,3526.0,0.4699999999999999,3.538,0.4387219038831381,0.34563183024548744,0.47005492386893344,0.3480807432462145,0.5379444375946745,0.7682643992127374
GJ 338 B b,GJ 338 B,3.25,0.9932517730102834,0.109,391.0,0.142,4014.0,0.64,4.0,0.43087450006341554,0.32879027024715557,0.47191934815027153,0.1645893318078501,0.8041254416665596,0.8448765791111723
GJ 341 b,GJ 341,0.88,1.269760544863939,0.0,629.0,0.102,3770.0,0.48,3.152,0.4930723728644082,0.2907940387472084,0.3229493818561127,0.6499400058871242,1.0,0.8056911266143227
GJ 3470 b,GJ 3470,4.57,0.5877866649021191,0.017,593.5,0.0354999999999999,3600.0,0.539,1.65,0.3121789828531099,0.12485987757826224,0.3495122346358037,0.06754777010189401,0.9665715046375066,0.7093326255763772
GJ 3473 b,GJ 3473,1.264,1.7967470107390942,0.0,773.0,0.01589,3347.0,0.36,3.608,0.45159603240413526,0.09176141930107291,0.2161765853415396,0.955782043751332,1.0,0.7427898056310844
GJ 3473 c,GJ 3473,2.63,1.175573329804238,0.0,329.1,0.0876,3347.0,0.36,3.682,0.5850096108804085,0.5452425278563702,0.6511797695123781,0.2855040159473797,1.0,0.7427898056310844
GJ 357 b,GJ 357,1.2,1.88706964903238,0.0434,518.0,0.036,3505.0,0.342,6.054,0.5257419047919937,0.16529125353552274,0.4028059665505215,0.994923901689367,0.9168604493870431,0.7651764914035271
GJ 357 c,GJ 357,1.66,1.6253112615903906,0.0328,401.2,0.061,3505.0,0.342,5.686000000000001,0.5572723331582271,0.31005989949283297,0.4676934095409115,0.8082991382818792,0.936505391537791,0.7651764914035271
GJ 357 d,GJ 357,2.34,1.2864740258376797,0.2894,219.6,0.204,3505.0,0.342,2.144,0.7376459557566661,0.8504916975714073,0.9067367396209531,0.4035748138587114,0.5605706478934036,0.7651764914035271
GJ 3634 b,GJ 3634,2.83,1.1118575154181305,0.08,695.5,0.0287,3517.0,0.45,5.0,0.3190699032675645,0.12227868697891064,0.27266183212163336,0.23099362438884263,0.8521437889662113,0.7669380102014778
GJ 367 b,GJ 367,0.699,2.4159137783010487,0.06,1365.0,0.00709,3522.0,0.455,6.029,0.35948320875288753,0.06340710170945092,0.010636543779840793,0.8458605466476647,0.8869204367171575,0.767674342083708
GJ 367 c,GJ 367,1.86,1.5107219394949427,0.09,482.73,0.102,3522.0,0.455,2.896,0.5507334121417383,0.42131579190001234,0.4251927606667635,0.6834011973027256,0.835270211411272,0.767674342083708
GJ 367 d,GJ 367,2.33,1.2864740258376797,0.14,326.49,0.102,3522.0,0.455,4.626,0.5489295158297838,0.42131579190001234,0.6708009583864518,0.40711470357111545,0.7557837414557255,0.767674342083708
GJ 3779 b,GJ 3779,2.75,1.1346227261911428,0.07,498.91,0.026,3324.0,0.27,4.324,0.37129755356449795,0.16173122005831742,0.4151730092476539,0.24998018640753272,0.8693582353988059,0.7396651341078626
GJ 3929 b,GJ 3929,1.09,2.1162555148025524,0.0,568.0,0.0252,3384.0,0.313,7.1,0.5118169763312569,0.1411254632902006,0.3681369344438408,0.97799874091655,1.0,0.747890823854165
GJ 3929 c,GJ 3929,2.26,1.3137236682850553,0.0,317.0,0.081,3384.0,0.313,7.1,0.6629273680212637,0.6130856107488208,0.7405867511567518,0.4420581704228598,1.0,0.747890823854165
GJ 393 b,GJ 393,1.17,1.927164106234258,0.1102399999999999,485.0,0.05402,3579.0,0.426,4.907,0.5294058532419597,0.19237791611549943,0.4238143893510679,0.991451472116289,0.802133681374832,0.7761632270302676
GJ 3942 b,GJ 3942,2.57,1.1969481893889715,0.121,590.0,0.0608,3867.0,0.63,2.73,0.35562016295060417,0.13075884531500967,0.35209639002916926,0.30604640767876007,0.7850561775518295,0.8211557029212349
GJ 3988 b,GJ 3988,1.74,1.578978704949392,0.0,348.0,0.0405,3273.0,0.1842,5.369,0.6138978810589679,0.4613279473416226,0.5087985458294051,0.7597339238676656,1.0,0.7328667825851567
GJ 3998 b,GJ 3998,1.39,1.8115620965242347,0.0,666.9,0.03,3726.0,0.52,8.38,0.47691525376371907,0.09689134613459136,0.29424582786818715,0.9604941791662491,1.0,0.7734298981631555
GJ 3998 c,GJ 3998,2.5,1.2237754316221157,0.0,389.9,0.09,3726.0,0.52,8.38,0.4547005540530959,0.2648686065981658,0.47235901297604965,0.3328189934170497,1.0,0.7734298981631555
GJ 3998 d,GJ 3998,2.34,1.2809338454620645,0.0,289.74,0.189,3726.0,0.52,8.38,0.7484869178928284,0.7522469940703984,0.9100219751466588,0.4017599318260436,1.0,0.7734298981631555
GJ 411 b,GJ 411,1.45,1.766441661243765,0.063,349.83,0.07879,3719.0,0.3899,8.047,0.6120613637537714,0.385329114370427,0.49531718427366256,0.9287600793479491,0.8816148467834161,0.7945337710777491
GJ 414 A b,GJ 414 A,2.63,1.1939224684724346,0.45,308.6,0.2324,4120.0,0.65,12.4,0.5302567255106103,0.4994473553486209,0.7989555234774178,0.2909486620453832,0.4065696597405991,0.5686457188610199
GJ 414 A c,GJ 414 A,8.4,0.4047982191204606,0.105,124.7,1.4,4120.0,0.65,12.4,0.2565872342571166,2.3714590842743212e-06,0.4741632004450485,0.0006130382602712813,0.8105842459701871,0.5686457188610199
GJ 422 b,GJ 422,3.33,0.9745596399981308,0.11,385.9,0.111,3323.0,0.35,4.1297,0.6181098103124749,0.8970986563792327,0.47393103587357044,0.15718816072963374,0.8025187979624785,0.7395300966917624
GJ 4274 b,GJ 4274,1.53,1.715598108262491,0.01868,574.4,0.0153,3228.0,0.18,0.12,0.45276086938377025,0.15127001126086836,0.36351006052829177,0.8875188244723815,0.9633292743790485,0.3510215797801225
GJ 4274 c,GJ 4274,2.83,1.1085626195212777,0.18673,158.88000000000002,0.186,3228.0,0.18,0.12,0.2723717596825146,0.0027097920654461306,0.48587634335379437,0.23008618337250866,0.6883485196864585,0.3510215797801225
GJ 4276 b,GJ 4276,4.22,0.7929925155296614,0.37,389.25,0.082,3387.0,0.406,6.9,0.4042817411464149,0.4052668112026566,0.47261732742010226,0.10870898624087975,0.4771139155210344,0.7483083657018017
GJ 433 b,GJ 433,2.33,1.289232648276759,0.04,549.13,0.062,3461.0,0.48,5.7780000000000005,0.4403223272098006,0.27182439712346096,0.3815556343423943,0.4080221445874494,0.9231163463866358,0.758788160748372
GJ 433 d,GJ 433,2.14,1.3686394258811698,0.07,322.89,0.178,3461.0,0.48,4.98,0.7874917751731267,0.9954889163691972,0.6976189827040962,0.5092563457658297,0.8693582353988059,0.758788160748372
GJ 436 b,GJ 436,4.17,1.0296194171811583,0.13827,686.0,0.0291,3586.11,0.4699999999999999,6.0,0.2952591550071544,0.1121777861091427,0.27980836927635583,0.16240561528403089,0.7584032823936441,0.7772338625369488
GJ 463 b,GJ 463,13.1,1.2919836816486496,0.146,256.776,3.53,3563.0,0.486,5.2747,0.40199158024485593,1.381891652536271e-271,0.9997536103589144,2.4402749762932793e-09,0.7467685359733571,0.7737632356973658
GJ 480 b,GJ 480,3.69,0.8919980393051105,0.1,411.187,0.068,3381.0,0.45,3.4610000000000007,0.3929889251617412,0.2688996090018069,0.46330040386873034,0.13214249485981966,0.8187307530779818,0.7474738676416406
GJ 486 b,GJ 486,1.289,2.0360119837525,0.00086,696.3,0.01714,3317.0,0.312,4.0,0.47791307097491453,0.10345652867752402,0.2720614111698768,0.999938269117138,0.9982814783522899,0.738721314866553
GJ 514 b,GJ 514,2.13,1.3762440252663892,0.45,202.0,0.4219999999999999,3728.0,0.51,0.8,0.542632528114369,0.4059889522865069,0.8029577954575507,0.5161615352178575,0.4065696597405991,0.5590767293207248
GJ 536 b,GJ 536,2.41,1.252762968495368,0.0,451.0,0.0668,3641.0,0.528,4.2,0.4277939621705511,0.18445899514310654,0.4434380459019769,0.36907855399685197,1.0,0.7855809159559921
GJ 536 c,GJ 536,2.3,1.297463147413275,0.0,290.5,0.1617,3641.0,0.528,4.2,0.7008005179684904,0.6038946501639741,0.9062346315470104,0.4216032046437381,1.0,0.7855809159559921
GJ 581 b,GJ 581,4.79,0.7030975114131134,0.0342,469.09,0.0399,3500.0,0.295,4.3,0.3684544230206988,0.2119637761122702,0.4332761125538178,0.08057448605398332,0.9338868441186561,0.764444916202875
GJ 581 c,GJ 581,2.5,1.2208299213923592,0.032,375.9,0.0718,3500.0,0.295,4.3,0.5202732464228006,0.46922056139822715,0.47767499151966986,0.33191155240071585,0.9380049995307295,0.764444916202875
GJ 581 e,GJ 581,1.38,1.8229350866965048,0.012,603.75,0.02799,3500.0,0.295,4.3,0.5043827657179591,0.14655050949856557,0.3419023228643314,0.9677072204064996,0.9762857097579093,0.764444916202875
GJ 625 b,GJ 625,1.49,1.7369512327330598,0.13,307.62,0.078361,3499.0,0.3,5.656000000000001,0.7186631034362474,0.5212524748399718,0.8054794963511795,0.9065991371806115,0.7710515858035663,0.7642987713798337
GJ 649 b,GJ 649,10.8,0.3060130291365043,0.083,311.06,1.112,3734.0,0.51,0.44,0.32908002981198936,9.435090206446515e-13,0.7822935061868067,1.1196553403332268e-06,0.8470462341893996,0.4880180591494944
GJ 667 C b,GJ 667 C,2.25,1.3190856114264409,0.2,717.515,0.050431,3350.0,0.33,2.0,0.3879236820721446,0.26562577724630065,0.2562382580334015,0.4477154495824054,0.6703200460356393,0.7432000100754399
GJ 667 C c,GJ 667 C,1.77,1.5623463049002495,0.02,455.4,0.125,3350.0,0.33,2.0,0.7453523555053181,0.904161161423477,0.4410276616996305,0.7412004432970862,0.9607894391523232,0.7432000100754399
GJ 667 C e,GJ 667 C,1.45,1.769854633840005,0.02,325.41,0.213,3350.0,0.33,2.0,0.7506160424470842,0.6410912978445202,0.6788806040104102,0.9305749613806169,0.9607894391523232,0.7432000100754399
