pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS
K2-390 b,K2-390,4.662,0.7227059828014898,0.1577,1119.0,0.102,5558.0,0.7889999999999999,10.1287,0.21847430614301971
K2-391 b,K2-391,1.371,1.827769906751088,0.0195,1155.5,0.102,5543.0,0.7569999999999999,9.585,0.41426834725796197
K2-392 b,K2-392,1.85,1.5129270120532563,0.0591999999999999,807.8,0.102,5726.0,0.841,10.635,0.38463153552364726
K2-393 b,K2-393,2.352,1.2781522025001877,0.0338,898.007,0.102,5678.0,0.881,10.655,0.3172404147933646
K2-394 b,K2-394,1.692,1.6054298910365616,0.024,643.0,0.102,4938.0,0.478,7.961000000000003,0.4839851588692553
K2-395 b,K2-395,2.597,1.1878434223960523,0.1079,938.4509999999998,0.102,5007.0,0.952,5.860200000000001,0.30369601613662406
K2-395 c,K2-395,3.395,0.9555114450274363,0.0217,737.223,0.102,5007.0,0.952,4.0355,0.3210848024532624
K2-396 b,K2-396,1.579,1.6770965609079151,0.1069,1453.4,0.102,5236.0,0.954,4.6654,0.3853868766346994
K2-396 c,K2-396,3.124,1.0260415958332745,0.1753999999999999,625.9979999999999,0.102,5236.0,0.954,8.27,0.3176757598885944
K2-397 b,K2-397,2.417,1.252762968495368,0.0898,990.9,0.102,5387.0,0.9370000000000002,8.112,0.31001456385006465
K2-398 b,K2-398,2.274,1.3110318766193438,0.0108,1304.3,0.102,5946.0,0.945,7.875,0.3129764895962073
K2-398 c,K2-398,5.098,0.6657759837638133,0.1654,830.975,0.102,5946.0,0.945,8.264999999999999,0.25147140610792307
K2-4 b,K2-4,2.1,1.3862943611198906,0.08,563.0,0.078,4014.73,0.635026,4.664,0.4154094376216966
K2-400 b,K2-400,1.163,1.9213246735826988,0.0127599999999999,606.15,0.102,3578.0,0.374,6.975,0.6677678534648139
K2-401 b,K2-401,2.262,1.316408233655724,0.0465999999999999,767.571,0.102,4213.0,0.87,6.143,0.3763869367358864
K2-402 b,K2-402,2.678,1.1600209167967532,0.0361,849.6,0.102,5716.0,0.944,10.327000000000002,0.29883092794704036
K2-403 b,K2-403,5.333,0.6371057896763205,0.236,949.0,0.102,5511.0,0.784,7.1656,0.2324241730064685
K2-404 b,K2-404,2.53,1.208960345836975,0.0853,469.7600000000001,0.102,3748.0,0.552,3.901,0.42806313603288954
K2-405 b,K2-405,4.569,0.7371640659767197,0.1457999999999999,969.0,0.102,4927.0,1.034,3.9892,0.25473794833611524
K2-406 b,K2-406,4.602,0.7323678937132266,0.15733,707.2610000000001,0.102,5784.0,0.798,7.7582,0.28588290539329897
K2-407 b,K2-407,1.283,1.9021075263969205,0.0,940.372,0.102,5563.0,0.881,3.374,0.459365904569932
K2-407 c,K2-407,1.36,1.8389610707123487,0.0364,799.1800000000001,0.102,5563.0,0.881,6.077,0.4687601641510159
K2-408 b,K2-408,1.677,1.6134299337036375,0.1237,671.626,0.102,5335.0,0.813,8.094,0.44406609659789015
K2-409 b,K2-409,2.482,1.229640551074514,0.1352,1481.24,0.102,5742.0,0.886,12.35,0.242435473767429
K2-411 b,K2-411,0.9898,1.8421356765531216,0.0078,1388.8200000000002,0.0511,5711.0,1.018,6.863999999999999,0.40916026362332203
K2-412 b,K2-412,2.116,1.3812818192963463,0.0444,1081.3,0.0586,5590.0,0.893,9.885,0.3228231793350591
K2-413 b,K2-413,0.7599,1.713797927758343,0.177,1552.9,0.0117,4116.0,0.808,3.374,0.3349356919362009
K2-413 c,K2-413,1.2327,1.9473377010464987,0.045,791.046,0.0426,4116.0,0.808,5.558999999999999,0.45776515702611836
K2-414 b,K2-414,1.219,1.9473377010464987,0.0084999999999999,800.1,0.0487,4343.0,0.8139999999999998,8.257000000000001,0.4646265501143284
K2-414 c,K2-414,1.9287,1.4701758451005928,0.033,745.1859999999999,0.0552,4343.0,0.8139999999999998,6.842999999999999,0.40134315195423176
K2-415 b,K2-415,1.015,1.269760544863939,0.1256999999999999,412.4,0.027,3173.0,0.1635,5.0667,0.5041168675282676
K2-416 b,K2-416,2.66,1.269760544863939,0.0772,447.0,0.0879999999999999,3746.0,0.548,1.5090100000000004,0.4084395656160223
K2-417 b,K2-417,3.31,1.269760544863939,0.06896,558.0,0.063,3861.0,0.569,1.84001,0.3590743687117087
K2-419 A b,K2-419 A,10.55,0.6502396795486688,0.042,377.0,0.1208,3711.0,0.562,7.4,0.41264462441148125
K2-42 b,K2-42,2.15,1.3635373739972745,0.0184,671.707,0.0617,4613.0,0.702,7.033,0.3965687169377543
K2-43 b,K2-43,4.51,0.7466879474879752,0.07,939.3,0.03784,3840.6,0.571,4.684599999999999,0.2518055305744579
K2-43 c,K2-43,2.42,1.252762968495368,0.0,1093.7,0.102,3840.6,0.571,4.819,0.3565333524257401
K2-44 b,K2-44,2.433,1.247032293786383,0.0,1211.0,0.06,5912.0,1.15,4.784800000000001,0.2994030883840412
K2-45 b,K2-45,6.71,0.5080216964332565,0.1,1073.56,0.0224,4103.0,0.503,6.267,0.20880320149789627
K2-46 b,K2-46,2.05,1.410986973710262,0.0094,889.0,0.13821,6256.0,0.96,4.5159,0.3683564263258456
K2-47 b,K2-47,1.89,1.4906543764441331,0.0381,471.7,0.1779,5054.0,0.75,6.655999999999999,0.4943880480296916
K2-48 b,K2-48,2.24,1.324418957401803,0.0,513.5,0.1344,4899.0,0.77,5.446,0.4470577996482208
K2-49 b,K2-49,1.93,1.4701758451005928,0.0303,746.2470000000001,0.0309,4175.0,0.51,4.561999999999999,0.3931329385988732
K2-5 b,K2-5,1.91,1.4816045409242156,0.0598999999999999,565.0,0.0532,3930.0,0.61,3.196,0.43451189767552384
K2-5 c,K2-5,2.26,1.316408233655724,0.0371,456.0,0.0818,3930.0,0.61,4.211,0.4324629253063683
K2-50 b,K2-50,1.59,1.6695918352538477,0.0,519.3,0.0704999999999999,4326.0,0.611,3.966,0.5010941496785617
K2-52 b,K2-52,18.0,1.269760544863939,0.0078,2004.0,0.054,7147.0,1.6909999999999998,1.7434,0.19654918040275537
K2-53 b,K2-53,2.6,1.184789984909162,0.0,665.0,0.098,5263.0,0.851,4.3062,0.3733110751681325
K2-54 b,K2-54,2.6116925,1.181727195378616,0.24,560.0,0.0761,3990.0,0.615,4.523,0.3481434819757425
K2-55 b,K2-55,4.43,1.33500106673234,0.07,900.0,0.03486,4300.0,0.688,5.9671,0.28563813732687143
K2-57 b,K2-57,2.30905002,1.2947271675944,0.25,635.8,0.0752,4413.0,0.6990000000000001,6.8,0.3553238551873813
K2-58 b,K2-58,2.68,1.1568811967920856,0.0,846.9,0.0692,5413.0,0.89,4.794,0.32519972233850136
K2-58 c,K2-58,1.62,1.6505798557652755,0.0,1170.4,0.035,5413.0,0.89,4.628,0.3990695435639219
K2-58 d,K2-58,1.71,1.5933085305042167,0.0,562.8,0.1517,5413.0,0.89,4.136,0.4973867383556792
K2-59 b,K2-59,2.41,1.2556160374777745,0.002,527.7,0.1354,5055.0,0.7740000000000001,5.126,0.4296645240764432
K2-59 c,K2-59,2.3,1.297463147413275,0.033,668.201,0.0905,5055.0,0.7740000000000001,5.719,0.39082105697694347
K2-6 b,K2-6,2.5,1.2208299213923592,0.0,615.0,0.1898,5850.0,0.97,3.656999999999999,0.39396616433340065
K2-60 b,K2-60,7.655747,0.9932517730102834,0.0,1400.0,0.045,5500.0,0.97,10.0,0.2116471185384843
K2-61 b,K2-61,1.92,1.4770487243883548,0.0,1325.0,0.0392,5748.0,0.97,3.749,0.3538641421735513
K2-62 b,K2-62,2.02,1.425515074273172,0.0144,666.0,0.0636,4455.0,0.67,4.229999999999999,0.41294111622242535
K2-62 c,K2-62,1.99,1.4398351280479205,0.0184,495.0,0.1148,4455.0,0.67,2.8325,0.46594400571080374
K2-63 b,K2-63,3.22,1.0043016091968684,0.0287,897.9200000000001,0.1627,6771.0,1.4,1.743,0.2769699012387814
K2-63 c,K2-63,3.9,0.8501509293696101,0.0,892.1,0.189,6771.0,1.4,1.61,0.27410993780728754
K2-64 b,K2-64,2.07,1.4011829736136412,0.0351999999999999,810.6,0.0619,5312.0,0.7410000000000001,7.043999999999999,0.3769366039329139
K2-65 b,K2-65,1.58,1.6770965609079151,0.0,679.4,0.1014,5213.0,0.87,2.939,0.4762802828051071
K2-66 b,K2-66,2.49,2.174751721484161,0.0,1372.0,0.05983,5887.0,1.11,5.047000000000001,0.3462009729426587
K2-68 b,K2-68,1.58,1.6770965609079151,0.0072,671.02,0.0708,4746.0,0.73,4.986,0.47321437747596334
K2-69 b,K2-69,2.32,1.2919836816486496,0.0687,512.784,0.0591,4127.0,0.551,4.681,0.41461711173143345
K2-7 b,K2-7,4.03523305,0.8241754429663495,0.24,786.0,0.1867,5700.0,1.056,8.6,0.26405823743682416
K2-70 b,K2-70,2.89,1.091923300517313,0.0,736.9,0.1112,5622.0,0.94,4.119,0.34342145154829246
K2-71 b,K2-71,2.15,1.3635373739972745,0.15,513.4,0.0559,4006.0,0.477,4.51,0.42601449744874703
K2-72 b,K2-72,1.08,1.884034745337226,0.11,443.338,0.04,3360.47,0.271365,5.711,0.5295459995531022
K2-72 c,K2-72,1.16,1.918392120161421,0.11,324.22,0.078,3360.47,0.271365,4.73801,0.6891397192592472
K2-72 d,K2-72,1.01,1.854734268389444,0.11,419.0,0.05,3360.47,0.271365,4.476,0.5476787422138627
K2-72 e,K2-72,1.29,1.8961194845522973,0.11,278.07000000000005,0.106,3360.47,0.271365,3.68701,0.8488098494019335
K2-73 b,K2-73,2.58,1.33500106673234,0.0558,968.0,0.07619,5867.0,1.02,5.258,0.3084355714874653
K2-73 c,K2-73,13.0,1.3506671834767394,0.27013,186.1,0.102,5867.0,1.02,5.545,0.3572784530749831
K2-74 b,K2-74,2.31,1.2947271675944,0.0,720.4,0.1402,6060.0,0.96,0.766,0.35182894111516466
K2-75 b,K2-75,2.67,1.1631508098056809,0.2167,1116.4,0.081,5995.0,1.16,5.899800000000001,0.2530908079074391
K2-75 c,K2-75,2.77,1.128171090909654,0.1702,824.3,0.1429,5995.0,1.16,5.925800000000001,0.2912959553113098
K2-77 b,K2-77,2.4996027,1.269760544863939,0.29,806.0,0.0753,5160.0,0.847,4.7,0.3036012590434781
K2-79 b,K2-79,4.09,0.5481214085096876,0.23,1022.0,0.0988,5897.0,1.066,6.5,0.22294510939013779
K2-8 b,K2-8,3.58,0.9162907318741552,0.1672,631.0,0.0856,4870.0,0.78,3.4620000000000006,0.31278654513747794
K2-8 c,K2-8,2.41,1.2556160374777745,0.016,801.0,0.0532,4870.0,0.78,5.213,0.3452098875687809
K2-80 b,K2-80,2.01,1.430311246536665,0.0,633.7,0.135,5441.0,0.9,4.484,0.44331305483572314
K2-80 c,K2-80,1.47,1.752672080520008,0.0,958.98,0.0596,5441.0,0.9,4.483,0.438399422222427
K2-80 d,K2-80,2.55211506,1.2029723039923526,0.0,547.8,0.102,5377.0,0.913111,3.196,0.3953404875217582
K2-81 b,K2-81,1.97,1.449269160281279,0.06,793.908,0.059,4674.13,0.7452730000000001,4.770999999999999,0.38598984343008014
K2-83 b,K2-83,1.244,1.937301774518713,0.07,750.467,0.03014,3910.0,0.484,6.060699999999999,0.45839715669475406
K2-83 c,K2-83,1.483,1.7439688053917064,0.06,447.204,0.07131,3910.0,0.484,5.4497,0.5229577058217124
K2-84 b,K2-84,2.41,1.2556160374777745,0.0,972.5,0.0665,5652.0,0.95,4.373,0.3282194558571281
K2-84 c,K2-84,2.03,1.420695787837223,0.0,551.2,0.1768,5652.0,0.95,4.499999999999999,0.46817017010142664
K2-85 b,K2-85,1.4,1.9315214116032136,0.24,1355.0,0.013,4232.0,0.7,6.062499999999999,0.3730693011432976
K2-86 b,K2-86,1.96,1.4539530095937054,0.0,815.5,0.077,5482.0,0.79,4.447,0.4013546930596856
K2-87 b,K2-87,7.6,0.4459670514174942,0.1888999999999999,979.0,0.094,5747.0,1.164,4.8637,0.22191385622134333
K2-88 b,K2-88,1.23,1.94876321803772,0.26,461.543,0.0345,3537.0,0.258,5.155,0.48835471370029526
K2-89 b,K2-89,0.615,1.6134299337036375,0.15,836.344,0.01462,3691.0,0.347,6.755,0.3565788143014663
K2-9 b,K2-9,2.25,1.3190856114264409,0.152,314.0,0.091,3390.0,0.3,1.0,0.6447247397557155
K2-90 b,K2-90,2.6,1.184789984909162,0.07,502.0,0.096,4484.0,0.629,3.0850000000000004,0.39937154053263524
K2-90 c,K2-90,1.3,1.88706964903238,0.19,789.546,0.035,4421.98,0.704613,3.193,0.4394739163398316
K2-91 b,K2-91,1.1,1.8961194845522973,0.09,726.2,0.0164,3622.0,0.2919999999999999,3.191,0.4532705701201156
K2-95 b,K2-95,3.31,0.982078472412158,0.16,474.0,0.0525,3566.0,0.41,0.79,0.3361849646335589
K2-97 b,K2-97,13.45077684,0.3307415619122279,0.207,1566.0,0.0853999999999999,4673.0,1.17,7.5,0.18226450585942994
K2-98 b,K2-98,5.06645928,0.8754687373538999,0.119,1185.0,0.0986,6260.0,1.246,3.4,0.22564011151671243
K2-99 b,K2-99,11.88151954,0.6418538861723948,0.22,1184.0,0.153,6069.0,1.44,3.7,0.1934916889407641
K2-99 c,K2-99,12.6,2.119863456178752,0.21,390.0,1.4300000000000002,6069.0,1.44,3.7,0.3971158740712308
KELT-10 b,KELT-10,15.681391,0.2684992530350069,0.0351999999999999,1377.0,0.0525,5948.0,1.112,4.5,0.2160149493628688
KELT-11 b,KELT-11,15.13212395,0.0889262091944014,0.0,1712.0,0.0623,5375.0,1.44,4.65,0.22078470192626273
KELT-12 b,KELT-12,19.95202,0.1897935716326556,0.0,1800.0,0.06708,6279.0,1.5909999999999995,2.2,0.21465398579399664
KELT-14 b,KELT-14,19.537287,0.2791457414294945,0.0,1970.0,0.03005,5720.0,1.2390000000000003,5.11,0.21992297198237146
KELT-15 b,KELT-15,19.50366,0.3074846997479606,0.0,1642.0,0.04613,6003.0,2.06,3.837600000000001,0.21348694945265106
KELT-17 b,KELT-17,17.093725,0.3784364357202451,0.0733,2087.0,0.04881,7454.0,1.6350000000000002,0.65,0.15512247539511276
KELT-18 b,KELT-18,17.59813,0.3199072197465178,0.0,2085.0,0.0455,6670.0,1.524,1.9,0.20725753471450745
KELT-19 A b,KELT-19 A,21.40919,0.5561813254867879,0.0692,1935.0,0.0637,7500.0,1.62,0.9069999999999998,0.1607145037904173
KELT-2 A b,KELT-2 A,15.13215,0.6471032420585385,0.0,2080.0,0.05497,6327.0,1.54,3.97,0.21457931401617678
KELT-20 b,KELT-20,19.514869,0.5911144549947938,0.0,2262.0,0.0542,8720.0,1.7600000000000002,0.6,0.15314738426127117
KELT-21 b,KELT-21,17.777474,0.8064758658669486,0.0,2051.0,0.05224,7598.0,1.4579999999999995,1.6,0.18708331911327447
KELT-23 A b,KELT-23 A,14.829507,0.4074631107708374,0.0,1561.0,0.03302,5899.0,0.944,6.4,0.22046427059688634
KELT-24 b,KELT-24,12.71098411,1.589235205116581,0.0319,1391.0,0.0665,6426.0,1.268,1.98,0.21073305375510043
KELT-3 b,KELT-3,17.48604,0.5596157879354227,0.0,1816.0,0.04123,6304.0,1.96,3.0,0.21029269743524032
KELT-4 A b,KELT-4 A,19.044091,0.2053868297249507,0.0,1823.0,0.04317,6206.0,1.201,4.44,0.2163376856581845
KELT-6 b,KELT-6,14.5717,0.2390169004704999,0.22,1313.0,0.07939,6102.0,1.4199999999999997,6.1,0.1876036263686977
KELT-6 c,KELT-6,13.0,1.3737155789130306,0.21,671.954,2.390000000000001,6272.0,1.126,4.9,0.5821414028126687
KELT-7 b,KELT-7,17.9344,0.3660310388627573,0.0,2048.0,0.04415,6768.0,1.7600000000000002,1.3,0.191426767598388
KELT-8 b,KELT-8,18.15858,0.1544363533044189,0.04,1675.0,0.0455,5754.0,0.81,5.4,0.21338741355103694
KIC 10068024 b,KIC 10068024,13.4,0.8960880245566356,0.1009,1863.9,0.102,6118.4,1.22,0.56,0.17347839644311921
KIC 10525077 b,KIC 10525077,5.5,0.6178846960593984,0.188,356.0,0.102,6091.0,1.01,2.6182,0.32319716074601934
KIC 3558849 b,KIC 3558849,6.9,0.4928652983889978,0.0507,342.92,0.102,6175.0,0.98,3.4192,0.34938577775715723
KIC 5437945 b,KIC 5437945,6.4,0.532978428407124,0.0,308.0,1.19671,6340.0,1.07,5.01,0.536002451190425
KIC 5479689 b,KIC 5479689,14.2,0.2662030407746567,0.1048899999999999,1275.607,0.102,5459.1,0.966,4.265,0.2178462046622789
KIC 7917485 b,KIC 7917485,12.4,2.468099531471619,0.15,717.9,0.102,7067.0,1.63,1.4195,0.22964904663722663
KIC 8121913 b,KIC 8121913,13.4,0.924258901523332,0.1058,1619.2,0.102,5975.3,1.456,2.8990000000000005,0.20171044381943243
KIC 8540376 b,KOI-7892,4.1,0.8153648132841945,0.0509,743.0,0.102,6474.0,1.04,2.5360000000000005,0.29026991504069494
KIC 8540376 c,KOI-7892,2.4,1.258460989610006,0.0060999999999999,615.6,0.102,6474.0,1.04,1.5630000000000002,0.3658436690088839
KIC 9663113 b,KIC 9663113,4.6,0.7323678937132266,0.0,264.0,1.55346,6065.0,0.98,2.14,0.6200468989142282
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,1.33,1.8594181177018696,0.251,292.98,2.44,5549.0,0.41,9.3445,0.5882667212846239
KMT-2016-BLG-1107L b,KMT-2016-BLG-1107L,13.1,1.2669476034873244,0.2742,672.2,0.342,5549.0,0.087,6.44,0.3080990080190795
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,13.3,0.9669838461896731,0.2476,59.94,3.5000000000000004,5549.0,0.49,6.722,0.27191753011886827
KMT-2016-BLG-2321L b,KMT-2016-BLG-2321L,13.8,0.4891933236388768,0.2854599999999999,654.8,3.58,5549.0,0.73,5.9118,0.23233671489555324
KMT-2016-BLG-2364L b,KMT-2016-BLG-2364L,13.0,1.4182774069729414,0.491373,55.9,2.63,5549.0,0.5,6.938,0.2531913789620632
KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,13.2,1.0986122886681096,0.3537099999999999,64.25,3.64,5549.0,0.64,6.7780000000000005,0.26083706707390447
KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,6.45,0.5282725373697112,0.1941,662.5,3.45,5549.0,0.76,7.2637,0.24554026870851237
KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,2.23,1.3270750014599193,0.1427999999999999,319.88,1.8100000000000005,5549.0,0.3399999999999999,7.845000000000001,0.6102202443150126
KMT-2017-BLG-0673L b,KMT-2017-BLG-0673L,13.0,1.366091653802371,0.534773,137.25,2.34,5549.0,0.63,6.878,0.2785399480169276
KMT-2017-BLG-0849L b,KMT-2017-BLG-0849L,2.41,1.2556160374777745,0.0867999999999999,155.68,2.73,5549.0,0.19,7.627000000000001,0.38216495251586047
KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,2.13,1.3737155789130306,0.1456,353.1,1.3799999999999997,5549.0,0.32,8.355,0.7242203834418578
KMT-2017-BLG-1038L b,KMT-2017-BLG-1038L,13.4,0.9001613499442714,0.2477999999999999,188.01,1.8000000000000005,5549.0,0.37,6.286,0.504566191113238
KMT-2017-BLG-1057L b,KMT-2017-BLG-1057L,5.19,0.6544063522435147,0.2597,543.6,2.36,5549.0,0.57,7.754300000000001,0.29040490019286636
KMT-2017-BLG-1146L b,KMT-2017-BLG-1146L,14.0,0.3791211327685624,0.30901,662.4,1.6000000000000003,5549.0,0.33,5.229,0.48057896210081463
KMT-2017-BLG-1194L b,KMT-2017-BLG-1194L,1.7,1.601405740736836,0.1223,319.4,1.7800000000000002,5549.0,0.41,10.401,0.6757764982317668
KMT-2017-BLG-2331L b,KMT-2017-BLG-2331L,14.2,0.2836740510542421,0.34987,658.866,2.14,5549.0,0.4,3.9403,0.2821898546303152
KMT-2017-BLG-2509L b,KMT-2017-BLG-2509L,13.4,0.924258901523332,0.2502999999999999,174.53000000000003,2.14,5549.0,0.4600000000000001,6.722,0.36879333936719744
KMT-2018-BLG-0029L b,KMT-2018-BLG-0029L,2.67,1.1600209167967532,0.1352,577.2,4.27,5549.0,1.14,1.7856,0.316843936614455
KMT-2018-BLG-0030L b,KMT-2018-BLG-0030L,13.6,0.6981347220709844,0.25898,62.24,4.39,5549.0,0.51,6.586,0.27084886066396835
KMT-2018-BLG-0087L b,KMT-2018-BLG-0087L,10.1,0.3293037471426004,0.31799,652.601,0.87,5549.0,0.1,5.156000000000001,0.5094176758201994
KMT-2018-BLG-0247L b,KMT-2018-BLG-0247L,13.4,0.9282193027394288,0.2385999999999999,174.53000000000003,2.46,5549.0,0.2899999999999999,5.922,0.3263948239606348
KMT-2018-BLG-0748L b,KMT-2018-BLG-0748L,9.01,0.3722529739020508,0.2644999999999999,578.8,0.62,5549.0,0.087,5.607100000000001,0.42505413546909726
KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,2.34,1.2809338454620645,0.2206999999999999,675.25,1.305,5549.0,0.219,8.355,0.656431014015695
KMT-2018-BLG-1743L b,KMT-2018-BLG-1743L,10.5,0.3148107398400335,0.2630899999999999,659.5,1.449,5549.0,0.1929999999999999,5.1321,0.5423058245717136
KMT-2018-BLG-1976L b,KMT-2018-BLG-1976L,13.3,0.9745596399981308,0.31344,675.11,3.54,5549.0,0.65,6.448300000000001,0.22541692027193225
KMT-2018-BLG-1988L b,KMT-2018-BLG-1988L,2.22,1.332366019094335,0.1427999999999999,314.63,3.09,5549.0,0.4699999999999999,8.975,0.4510305120467535
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,12.9,0.2499802052677694,0.184542,647.61,0.763,5549.0,0.094,4.9887,0.4832986643091737
KMT-2018-BLG-1996L b,KMT-2018-BLG-1996L,13.7,0.5538851132264376,0.19546,158.68,4.27,5549.0,0.69,6.022,0.28905008246503716
KMT-2018-BLG-2602L b,KMT-2018-BLG-2602L,13.7,0.5771750043075246,0.19874,173.54000000000002,3.81,5549.0,0.6599999999999999,7.086,0.3160457895333564
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,2.99,1.0612565021243408,0.09,578.46,3.1,5549.0,0.7,9.011,0.3068480902806471
KMT-2019-BLG-0371L b,KMT-2019-BLG-0371L,12.6,2.0438143640366846,0.2739,668.8,0.79,5549.0,0.09,5.056,0.4793038692616135
KMT-2019-BLG-0414L b,KMT-2019-BLG-0414L,12.9,1.551808799597464,0.24293,668.01,1.16,5549.0,0.74,7.0943,0.5837148979061633
KMT-2019-BLG-0578L b,KMT-2019-BLG-0578L,13.7,0.596085467716814,0.2598399999999999,61.42999999999999,2.0,5549.0,0.28,6.286,0.3651827021145182
KMT-2019-BLG-0842L b,KMT-2019-BLG-0842L,3.19,1.007957920399979,0.0908,745.4,3.3100000000000005,5549.0,0.76,8.450999999999999,0.2735506430185259
KMT-2019-BLG-0953L b,KMT-2019-BLG-0953L,4.06,0.8197798314933114,0.2094,373.52,1.1,5549.0,0.28,6.81,0.651411824075351
KMT-2019-BLG-1042L b,KMT-2019-BLG-1042L,9.05,0.3701832939635246,0.2056479999999999,573.8,1.7000000000000002,5549.0,0.3,6.271,0.46714727860565386
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,5.98,0.5698489642154517,0.2123999999999999,355.2,2.44,5549.0,0.39,8.189,0.306168829380789
KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,13.7,0.6141039732194924,0.25048,157.21,2.1500000000000004,5549.0,0.48,7.086,0.3371716111414583
KMT-2019-BLG-1367L b,KMT-2019-BLG-1367L,1.85,1.5129270120532563,0.1223,293.28,1.7000000000000002,5549.0,0.25,8.587,0.7448882749266574
KMT-2019-BLG-1552L b,KMT-2019-BLG-1552L,13.0,1.4398351280479205,0.3949,649.11,2.6000000000000005,5549.0,0.79,7.457299999999999,0.22866715459840595
KMT-2019-BLG-1715L b,KMT-2019-BLG-1715L,13.2,1.0784095813505905,0.29771,64.25,3.32,5549.0,0.61,6.343,0.26671269014490195
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,2.0,1.43746264769429,0.141,633.8100000000001,3.0200000000000005,5549.0,0.74,9.573000000000002,0.3640598040555215
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,14.1,0.3307415619122279,0.1470719999999999,721.6,0.102,5549.0,0.3099999999999999,6.2787,0.2675973111704809
KMT-2019-BLG-2783L b,KMT-2019-BLG-2783L,13.7,0.5810976767513224,0.18784,61.42999999999999,1.85,5549.0,0.3399999999999999,6.8287,0.4273426874544547
KMT-2019-BLG-2974L b,KMT-2019-BLG-2974L,11.4,0.2851789422336624,0.2561,668.71,2.0,5549.0,0.4699999999999999,5.0374,0.3276600286861061
KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,1.2,1.9387416595767009,0.251,313.9,2.07,5549.0,0.49,9.3445,0.6156253487014394
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,12.8,1.7227665977411035,0.3005,619.4100000000001,2.9199999999999995,5549.0,0.56,6.8583,0.23817527538346858
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,3.35,0.9707789171582246,0.3003,584.76,3.5000000000000004,5200.0,0.78,8.998000000000001,0.2675343414899286
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,6.56,0.5193888544264786,0.1879479999999999,334.277,1.62,5549.0,0.27,7.2637,0.568494065913316
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,9.6,0.3471295310952009,0.2134999999999999,530.4,2.8,5549.0,0.56,5.2363,0.2657203715755045
KMT-2021-BLG-0320L b,KMT-2021-BLG-0320L,6.2,0.5498540107334691,0.2586,548.5319999999999,1.54,5549.0,0.32,6.411,0.5358955172292841
KMT-2021-BLG-0322L b,KMT-2021-BLG-0322L,12.7,1.8656293177945105,0.2795799999999999,705.2,0.102,5549.0,0.62,7.4193,0.2532947054822064
KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,6.91,0.4922542381805553,0.2354,341.877,2.22,5549.0,0.22,6.688,0.3445139723681166
KMT-2021-BLG-0736L b,KMT-2021-BLG-0736L,4.86,0.6981347220709844,0.2269,362.7,4.0,5549.0,0.6000000000000001,8.189,0.298342255292733
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,14.3,0.2382291887322506,0.3198,659.0600000000001,2.43,5549.0,0.36,3.349,0.24364597334908022
KMT-2021-BLG-0909L b,KMT-2021-BLG-0909L,13.7,0.6184236343640088,0.23148,189.91,1.75,5549.0,0.38,6.286,0.5309842928039346
KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,1.49,1.7351891177396608,0.3025,618.958,3.14,5549.0,0.8,11.218,0.3970593236898427
KMT-2021-BLG-1077L b,KMT-2021-BLG-1077L,9.86,0.3371862673548699,0.2849,647.4010000000001,1.26,5549.0,0.14,5.1321,0.5812199175680377
KMT-2021-BLG-1077L c,KMT-2021-BLG-1077L,10.6,0.3126185577418125,0.28419,659.0409999999999,0.9300000000000002,5549.0,0.14,4.6961,0.5332827132590674
