pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_age,st_ageerr1,st_ageerr2,st_agelim
Kepler-856 b,Kepler-856,8.027680595,2.013e-06,-2.013e-06,0.0,0.0787,,,0.0,9.3,1.25,-0.6,0.0,63.3,,,0.0,0.432,,,0.0,0.0,,,0.0,153.497,14.658,-13.119,0.0,824.0,,,0.0,5535.0,69.55,-84.49,0.0,0.93,0.125,-0.058,0.0,0.96,0.045,-0.039,0.0,-0.02166,,,0.0,4.27,5.3,-2.67,0.0
Kepler-857 b,Kepler-857,85.35129427,9.562e-05,-9.562e-05,0.0,0.3751,,,0.0,6.8,1.7,-0.68,0.0,37.2,,,0.0,0.65,,,0.0,0.0,,,0.0,5.747,0.347,-0.326,0.0,390.0,,,0.0,5773.0,125.46,-173.8,0.0,0.99,0.247,-0.099,0.0,0.99,0.075,-0.066,0.0,-0.07143,,,0.0,4.27,3.18,-2.5,0.0
Kepler-858 b,Kepler-858,76.13602028,5.533e-05,-5.533e-05,0.0,0.33939,0.00391,-0.00391,0.0,4.87,0.23,-0.2,0.0,21.1,,,0.0,1.0,,,0.0,0.0,,,0.0,6.338,0.149,-0.146,0.0,399.0,,,0.0,5653.0,74.35,-61.07,0.0,0.91,0.042,-0.037,0.0,0.96,0.035,-0.039,0.0,-0.1131,0.01516,-0.0097,0.0,3.39,2.42,-1.68,0.0
Kepler-859 b,Kepler-859,20.38177573,5.321e-05,-5.321e-05,0.0,0.13157,0.00141,-0.00141,0.0,3.09,0.18,-0.15,0.0,9.75,,,0.0,1.82,,,0.0,0.0,,,0.0,14.897,1.256,-1.143,0.0,528.0,,,0.0,5020.0,48.72,-50.72,0.0,0.77,0.034,-0.036,0.0,0.81,0.035,-0.045,0.0,-0.55638,,,0.0,4.57,6.07,-2.76,0.0
Kepler-860 b,Kepler-860,5.101379454,8.945e-06,-8.945e-06,0.0,0.058,,,0.0,3.24,0.81,-0.33,0.0,10.6,,,0.0,1.71,,,0.0,0.0,,,0.0,233.621,15.712,-14.642,0.0,1050.0,,,0.0,5836.0,75.4,-111.94,0.0,1.06,0.264,-0.106,0.0,1.04,0.065,-0.056,0.0,-0.15726,,,0.0,4.27,2.64,-2.45,0.0
Kepler-861 b,Kepler-861,3.949631375,5.49e-06,-5.49e-06,0.0,0.0463,,,0.0,2.28,0.12,-0.13,0.0,5.82,,,0.0,2.7,,,0.0,0.0,,,0.0,197.29,14.186,-13.114,0.0,966.0,,,0.0,5047.0,65.25,-72.9,0.0,0.78,0.037,-0.036,0.0,0.82,0.037,-0.043,0.0,-0.42701,,,0.0,4.47,6.03,-2.67,0.0
Kepler-862 b,Kepler-862,3.148664534,7.031e-06,-7.031e-06,0.0,0.039,,,0.0,2.21,0.44,-0.17,0.0,5.52,,,0.0,2.81,,,0.0,0.0,,,0.0,547.293,60.69,-53.001,0.0,1097.0,,,0.0,5333.0,86.45,-134.35,0.0,0.84,0.071,-0.051,0.0,0.88,0.043,-0.046,0.0,-0.10252,,,0.0,4.79,6.13,-2.99,0.0
Kepler-863 b,Kepler-863,15.59461874,4.285e-05,-4.285e-05,0.0,0.122,,,0.0,2.9,0.68,-0.32,0.0,8.75,,,0.0,1.97,,,0.0,0.0,,,0.0,117.828,14.384,-12.478,0.0,718.0,,,0.0,5678.0,317.91,-195.62,0.0,0.95,0.222,-0.1,0.0,0.96,0.107,-0.068,0.0,0.21514,,,0.0,3.8,4.65,-2.13,0.0
Kepler-864 b,Kepler-864,5.83376092,1.891e-05,-1.891e-05,0.0,0.0687,,,0.0,2.4,0.63,-0.22,0.0,6.35,,,0.0,2.52,,,0.0,0.0,,,0.0,464.765,81.018,-66.431,0.0,1143.0,,,0.0,5754.0,66.12,-63.35,0.0,1.0,0.262,-0.088,0.0,1.0,0.048,-0.054,0.0,0.2078,,,0.0,4.68,3.43,-2.87,0.0
Kepler-864 c,Kepler-864,2.42150341,1.597e-05,-1.597e-05,0.0,0.0382,,,0.0,1.62,0.47,-0.19,0.0,3.26,,,0.0,4.21,,,0.0,0.0,,,0.0,1305.04,1132.86,-447.17,0.0,1532.0,,,0.0,6213.0,173.0,-259.0,0.0,1.195,0.351,-0.14,0.0,1.27,0.142,-0.156,0.0,0.2078,,,0.0,0.3,2.4,-2.4,0.0
Kepler-865 b,Kepler-865,14.16399294,2.463e-05,-2.463e-05,0.0,0.1057,,,0.0,2.49,0.49,-0.24,0.0,6.76,,,0.0,2.41,,,0.0,0.0,,,0.0,46.362,1.631,-1.579,0.0,694.0,,,0.0,5570.0,287.71,-208.99,0.0,0.92,0.18,-0.086,0.0,0.93,0.092,-0.065,0.0,-0.29754,,,0.0,4.27,5.15,-2.56,0.0
Kepler-865 c,Kepler-865,6.20920207,4.79e-05,-4.79e-05,0.0,0.061,,,0.0,0.89,0.19,-0.13,0.0,0.64,,,0.0,4.99,,,0.0,0.0,,,0.0,164.98,110.29,-58.3,0.0,914.0,,,0.0,5440.0,162.0,-162.0,0.0,0.885,0.193,-0.129,0.0,0.782,0.116,-0.062,0.0,-0.29754,,,0.0,4.27,5.15,-2.56,0.0
Kepler-866 b,Kepler-866,2.617032536,7.305e-06,-7.305e-06,0.0,0.0331,,,0.0,1.63,0.08,-0.12,0.0,3.29,,,0.0,4.17,,,0.0,0.0,,,0.0,196.127,11.274,-10.56,0.0,996.0,,,0.0,4751.0,64.17,-70.26,0.0,0.71,0.028,-0.043,0.0,0.75,0.037,-0.046,0.0,-0.70483,,,0.0,4.27,5.8,-2.48,0.0
Kepler-867 b,Kepler-867,150.242127,0.0006047,-0.0006047,0.0,0.5375,,,0.0,4.64,0.41,-0.3,0.0,19.4,,,0.0,1.07,,,0.0,0.0,,,0.0,2.72,1.04,-0.63,0.0,327.0,,,0.0,5541.0,61.72,-68.57,0.0,0.91,0.061,-0.044,0.0,0.92,0.037,-0.038,0.0,0.11686,0.07769,-0.09468,0.0,5.89,3.34,-3.37,0.0
Kepler-868 b,Kepler-868,5.03251791,2.082e-05,-2.082e-05,0.0,0.0575,,,0.0,2.05,0.2,-0.17,0.0,4.86,,,0.0,3.1,,,0.0,0.0,,,0.0,417.034,60.294,-51.02,0.0,1047.0,,,0.0,5614.0,75.11,-68.84,0.0,0.89,0.088,-0.064,0.0,0.93,0.046,-0.06,0.0,0.06838,,,0.0,3.89,4.6,-2.3,0.0
Kepler-869 b,Kepler-869,40.4287755,0.0001799,-0.0001799,0.0,0.2244,,,0.0,3.61,0.83,-0.62,0.0,12.7,,,0.0,1.48,,,0.0,0.0,,,0.0,17.234,0.919,-0.868,0.0,494.0,,,0.0,5664.0,72.29,-95.26,0.0,0.95,0.219,-0.072,0.0,0.97,0.049,-0.052,0.0,-0.11047,,,0.0,4.79,4.42,-3.06,0.0
Kepler-87 b,Kepler-87,114.73635,0.00015,-0.00015,0.0,0.481,0.026,-0.028,0.0,13.49,0.55,-0.55,0.0,324.2,8.8,-8.8,0.0,0.729,0.026,-0.026,0.0,0.036,0.009,-0.009,0.0,9.203,0.466,-0.439,0.0,478.0,4.0,-4.0,0.0,5600.0,50.0,-50.0,0.0,1.82,0.04,-0.04,0.0,1.1,0.05,-0.05,0.0,0.32604,,,0.0,7.5,0.5,-0.5,0.0
Kepler-87 c,Kepler-87,191.2318,0.0015,-0.0015,0.0,0.676,0.037,-0.04,0.0,6.14,0.29,-0.29,0.0,6.4,0.8,-0.8,0.0,0.152,0.019,-0.019,0.0,0.039,0.012,-0.012,0.0,4.656,0.236,-0.222,0.0,403.0,4.0,-4.0,0.0,5600.0,50.0,-50.0,0.0,1.82,0.04,-0.04,0.0,1.1,0.05,-0.05,0.0,0.32604,,,0.0,7.5,0.5,-0.5,0.0
Kepler-870 b,Kepler-870,21.3587621,0.0001184,-0.0001184,0.0,0.1539,,,0.0,2.78,0.51,-0.29,0.0,8.15,,,0.0,2.08,,,0.0,0.0,,,0.0,54.869,4.764,-4.336,0.0,691.0,,,0.0,5857.0,139.18,-150.97,0.0,1.02,0.185,-0.103,0.0,1.01,0.066,-0.062,0.0,0.04289,,,0.0,3.8,2.97,-2.07,0.0
Kepler-871 b,Kepler-871,22.0459018,0.0001072,-0.0001072,0.0,0.1572,,,0.0,3.74,1.08,-0.55,0.0,13.5,,,0.0,1.42,,,0.0,0.0,,,0.0,79.722,12.956,-10.726,0.0,640.0,,,0.0,5993.0,107.01,-146.49,0.0,1.14,0.31,-0.126,0.0,1.11,0.089,-0.075,0.0,0.30895,,,0.0,3.47,1.59,-1.74,0.0
Kepler-872 b,Kepler-872,2.578855068,5.168e-06,-5.168e-06,0.0,0.0362,,,0.0,1.99,0.5,-0.23,0.0,4.62,,,0.0,3.22,,,0.0,0.0,,,0.0,553.056,35.154,-32.649,0.0,1230.0,,,0.0,5902.0,123.56,-185.0,0.0,1.08,0.267,-0.126,0.0,1.05,0.064,-0.076,0.0,-0.14573,,,0.0,4.17,2.67,-2.31,0.0
Kepler-873 b,Kepler-873,20.5533844,7.327e-05,-7.327e-05,0.0,0.1542,,,0.0,3.75,1.64,-0.55,0.0,13.5,,,0.0,1.41,,,0.0,0.0,,,0.0,68.015,4.651,-4.315,0.0,749.0,,,0.0,6163.0,97.06,-135.88,0.0,1.27,0.533,-0.177,0.0,1.18,0.175,-0.088,0.0,0.13449,,,0.0,2.95,0.957,-1.21,0.0
Kepler-874 b,Kepler-874,40.0686727,0.0001013,-0.0001013,0.0,0.2234,,,0.0,3.94,1.07,-0.59,0.0,14.7,,,0.0,1.32,,,0.0,0.0,,,0.0,31.624,1.822,-1.714,0.0,560.0,,,0.0,6020.0,155.87,-210.62,0.0,1.13,0.306,-0.155,0.0,1.09,0.117,-0.091,0.0,0.13758,,,0.0,3.31,1.96,-1.59,0.0
Kepler-875 b,Kepler-875,27.5073799,0.0001536,-0.0001536,0.0,0.1771,,,0.0,2.9,1.02,-0.45,0.0,8.75,,,0.0,1.97,,,0.0,0.0,,,0.0,41.431,4.011,-3.579,0.0,569.0,,,0.0,5958.0,259.15,-255.76,0.0,1.11,0.301,-0.162,0.0,1.06,0.131,-0.094,0.0,0.13542,,,0.0,3.39,2.81,-1.61,0.0
Kepler-876 b,Kepler-876,5.14438011,2.466e-05,-2.466e-05,0.0,0.0549,,,0.0,1.43,0.1,-0.09,0.0,2.63,,,0.0,4.94,,,0.0,0.0,,,0.0,152.746,10.189,-9.462,0.0,923.0,,,0.0,5060.0,63.15,-63.75,0.0,0.77,0.034,-0.039,0.0,0.81,0.038,-0.043,0.0,-0.33828,,,0.0,5.25,5.82,-3.22,0.0
Kepler-877 b,Kepler-877,18.45847097,4.779e-05,-4.779e-05,0.0,0.1301,,,0.0,2.12,0.14,-0.27,0.0,5.14,,,0.0,2.96,,,0.0,0.0,,,0.0,37.81,9.65,-9.14,0.0,632.0,,,0.0,5261.0,66.39,-67.02,0.0,0.81,0.052,-0.048,0.0,0.85,0.041,-0.052,0.0,-0.343,,,0.0,4.57,6.27,-2.87,0.0
Kepler-878 b,Kepler-878,25.9422033,0.0001029,-0.0001029,0.0,0.165,,,0.0,1.93,0.12,-0.1,0.0,4.38,,,0.0,3.35,,,0.0,0.0,,,0.0,27.009,2.715,-2.407,0.0,501.0,,,0.0,5044.0,49.53,-47.72,0.0,0.77,0.036,-0.039,0.0,0.81,0.036,-0.043,0.0,-0.17433,,,0.0,4.57,5.9,-2.76,0.0
Kepler-879 b,Kepler-879,33.3855938,0.000142,-0.000142,0.0,0.2012,,,0.0,2.57,0.66,-0.28,0.0,7.13,,,0.0,2.31,,,0.0,0.0,,,0.0,29.128,1.024,-0.988,0.0,580.0,,,0.0,5792.0,96.05,-120.23,0.0,1.02,0.217,-0.096,0.0,1.02,0.057,-0.056,0.0,0.0334,,,0.0,4.27,3.25,-2.49,0.0
Kepler-879 c,Kepler-879,0.646716,3e-06,-3e-06,0.0,,,,,0.4,0.1,-0.1,0.0,0.0364,,,0.0,3.13,,,0.0,,,,,,,,,,,,,5456.75,,,0.0,1.022,0.288,-0.155,0.0,0.974,0.127,-0.104,0.0,0.0334,,,0.0,4.27,3.25,-2.49,0.0
Kepler-88 d,KOI-142,1403.0,14.0,-14.0,0.0,2.466329866,,,0.0,13.1,,,0.0,965.14699656,44.00670243,-44.00670243,0.0,2.36,,,0.0,0.41,0.03,-0.03,0.0,,,,,,,,,5466.0,60.0,-60.0,0.0,0.897,0.016,-0.016,0.0,0.99,0.023,-0.023,0.0,-0.16507,0.01476,-0.01359,0.0,1.6,1.4,-1.4,0.0
Kepler-880 b,Kepler-880,7.71468975,1.918e-05,-1.918e-05,0.0,0.0915,,,0.0,2.66,1.05,-0.44,0.0,7.56,,,0.0,2.21,,,0.0,0.0,,,0.0,586.169,19.806,-19.146,0.0,1622.0,,,0.0,6761.0,98.88,-97.72,0.0,1.74,0.686,-0.286,0.0,1.46,0.233,-0.131,0.0,0.66603,0.02078,-0.02481,0.0,1.66,0.4,-0.31,0.0
Kepler-880 c,Kepler-880,11.8061737,0.0001518,-0.0001518,0.0,0.1216,,,0.0,2.87,0.58,-0.94,0.0,8.6,,,0.0,2.0,,,0.0,0.0,,,0.0,926.72,558.94,-554.52,0.0,1407.0,,,0.0,6900.0,184.0,-204.0,0.0,2.599,0.523,-0.85,0.0,1.714,0.17,-0.316,0.0,0.66603,0.02078,-0.02481,0.0,1.41,0.25,-0.25,0.0
Kepler-881 b,Kepler-881,4.44448017,2.53e-05,-2.53e-05,0.0,0.0552,,,0.0,1.78,0.43,-0.32,0.0,3.82,,,0.0,3.72,,,0.0,0.0,,,0.0,538.569,46.882,-42.378,0.0,1217.0,,,0.0,5961.0,102.59,-115.91,0.0,1.09,0.262,-0.114,0.0,1.06,0.077,-0.069,0.0,0.11975,,,0.0,3.8,2.11,-2.01,0.0
Kepler-882 b,Kepler-882,3.989539666,9.758e-06,-9.758e-06,0.0,0.04741,0.00045,-0.00045,0.0,1.23,0.15,-0.09,0.0,2.04,,,0.0,6.02,,,0.0,0.0,,,0.0,259.029,6.303,-6.128,0.0,903.0,,,0.0,5476.0,141.55,-156.54,0.0,0.87,0.098,-0.061,0.0,0.9,0.051,-0.054,0.0,-0.27313,,,0.0,4.57,5.48,-2.88,0.0
Kepler-883 b,Kepler-883,12.98495573,3.436e-05,-3.436e-05,0.0,0.10288,0.00079,-0.00079,0.0,1.78,0.17,-0.13,0.0,3.82,,,0.0,3.72,,,0.0,0.0,,,0.0,163.052,5.295,-5.097,0.0,818.0,,,0.0,6116.0,64.67,-61.19,0.0,1.09,0.096,-0.076,0.0,1.06,0.048,-0.047,0.0,0.29567,0.02078,-0.01564,0.0,3.02,1.57,-1.36,0.0
Kepler-884 b,Kepler-884,5.69919514,1.359e-05,-1.359e-05,0.0,0.06116,0.00057,-0.00057,0.0,1.23,0.05,-0.05,0.0,2.04,,,0.0,6.02,,,0.0,0.0,,,0.0,139.5,23.3,-23.3,0.0,964.0,,,0.0,5715.0,62.9,-52.56,0.0,0.94,0.033,-0.028,0.0,1.0,0.028,-0.029,0.0,-0.31335,0.05903,-0.06833,0.0,2.45,1.66,-0.934,0.0
Kepler-885 b,Kepler-885,18.11472949,5.308e-05,-5.308e-05,0.0,0.14403,0.00112,-0.00112,0.0,2.5,0.4,-0.39,0.0,6.8,,,0.0,2.39,,,0.0,0.0,,,0.0,124.646,4.175,-4.038,0.0,830.0,,,0.0,6187.0,71.23,-58.44,0.0,1.35,0.215,-0.144,0.0,1.21,0.069,-0.046,0.0,0.41686,0.01717,-0.02168,0.0,3.16,0.62,-1.1,0.0
Kepler-886 b,Kepler-886,6.24146367,2.154e-05,-2.154e-05,0.0,0.06428,0.00078,-0.00078,0.0,1.52,0.42,-0.19,0.0,2.92,,,0.0,4.57,,,0.0,0.0,,,0.0,231.432,6.797,-6.585,0.0,1111.0,,,0.0,6098.0,97.1,-117.8,0.0,1.16,0.317,-0.143,0.0,1.1,0.098,-0.081,0.0,0.04165,,,0.0,3.39,1.57,-1.6,0.0
Kepler-887 b,Kepler-887,20.42228798,9.225e-05,-9.225e-05,0.0,0.15431,0.00137,-0.00137,0.0,1.84,0.27,-0.17,0.0,4.04,,,0.0,3.56,,,0.0,0.0,,,0.0,109.842,3.913,-3.775,0.0,785.0,,,0.0,6194.0,62.11,-49.68,0.0,1.29,0.186,-0.117,0.0,1.19,0.052,-0.039,0.0,0.44617,,,0.0,3.09,0.65,-1.21,0.0
Kepler-887 c,Kepler-887,7.63846023,4.957e-05,-4.957e-05,0.0,0.0801,0.00072,-0.00072,0.0,1.13,0.17,-0.11,0.0,1.51,,,0.0,5.75,,,0.0,0.0,,,0.0,407.977,14.535,-14.021,0.0,1089.0,,,0.0,6194.0,62.11,-49.68,0.0,1.29,0.186,-0.117,0.0,1.19,0.052,-0.039,0.0,0.44617,,,0.0,3.09,0.65,-1.21,0.0
Kepler-888 b,Kepler-888,70.6979061,0.0003086,-0.0003086,0.0,0.31481,0.00319,-0.00319,0.0,1.76,0.08,-0.06,0.0,3.75,,,0.0,3.78,,,0.0,0.0,,,0.0,7.854,0.183,-0.179,0.0,417.0,,,0.0,5875.0,66.36,-56.7,0.0,0.9,0.029,-0.026,0.0,0.97,0.03,-0.03,0.0,-0.04319,0.01687,-0.01288,0.0,1.48,0.644,-0.3,0.0
Kepler-889 b,Kepler-889,3.744439,1.366e-05,-1.366e-05,0.0,0.04975,0.00055,-0.00055,0.0,1.09,0.19,-0.13,0.0,1.32,,,0.0,5.6,,,0.0,0.0,,,0.0,954.588,29.279,-28.378,0.0,1328.0,,,0.0,5961.0,75.23,-59.95,0.0,1.25,0.22,-0.141,0.0,1.14,0.065,-0.049,0.0,0.38344,0.02129,-0.01328,0.0,3.98,1.14,-1.7,0.0
Kepler-890 b,Kepler-890,52.75875577,3.345e-05,-3.345e-05,0.0,0.2944,,,0.0,8.89,2.86,-1.06,0.0,58.6,,,0.0,0.458,,,0.0,0.0,,,0.0,30.227,2.679,-2.417,0.0,540.0,,,0.0,5954.0,84.71,-101.27,0.0,1.13,0.364,-0.135,0.0,1.09,0.098,-0.069,0.0,0.32651,,,0.0,3.63,1.88,-1.88,0.0
Kepler-891 b,Kepler-891,53.44945593,6.578e-05,-6.578e-05,0.0,0.2881,,,0.0,6.41,1.46,-0.6,0.0,33.6,,,0.0,0.701,,,0.0,0.0,,,0.0,44.326,7.427,-6.061,0.0,486.0,,,0.0,5887.0,115.84,-117.44,0.0,1.07,0.243,-0.1,0.0,1.06,0.076,-0.056,0.0,0.58754,,,0.0,3.55,2.45,-1.93,0.0
Kepler-892 b,Kepler-892,13.7521072,3.106e-05,-3.106e-05,0.0,0.1015,,,0.0,2.81,0.37,-0.27,0.0,8.3,,,0.0,2.06,,,0.0,0.0,,,0.0,18.196,1.051,-0.987,0.0,556.0,,,0.0,4747.0,47.29,-45.63,0.0,0.72,0.024,-0.037,0.0,0.75,0.032,-0.04,0.0,-0.73492,,,0.0,5.01,5.8,-3.03,0.0
Kepler-893 b,Kepler-893,6.33855761,1.361e-05,-1.361e-05,0.0,0.0699,,,0.0,3.03,0.52,-0.37,0.0,9.43,,,0.0,1.86,,,0.0,0.0,,,0.0,266.271,19.846,-18.262,0.0,1034.0,,,0.0,5820.0,98.79,-75.6,0.0,0.99,0.163,-0.082,0.0,1.0,0.053,-0.061,0.0,0.05966,,,0.0,3.8,3.26,-2.12,0.0
Kepler-894 b,Kepler-894,9.803224,3.027e-05,-3.027e-05,0.0,0.0916,,,0.0,2.78,0.3,-0.34,0.0,8.15,,,0.0,2.08,,,0.0,0.0,,,0.0,119.881,9.629,-8.796,0.0,896.0,,,0.0,5603.0,83.94,-60.71,0.0,0.85,0.093,-0.08,0.0,0.87,0.061,-0.069,0.0,-0.12306,,,0.0,4.27,5.53,-2.64,0.0
Kepler-895 b,Kepler-895,2.806242328,8.172e-06,-8.172e-06,0.0,0.0328,,,0.0,1.54,0.09,-0.07,0.0,2.99,,,0.0,4.5,,,0.0,0.0,,,0.0,106.585,5.727,-5.384,0.0,771.0,,,0.0,4315.0,42.14,-38.65,0.0,0.61,0.021,-0.022,0.0,0.65,0.029,-0.028,0.0,-0.85369,,,0.0,2.63,3.31,-1.17,0.0
Kepler-896 b,Kepler-896,144.547396,0.002274,-0.002274,0.0,0.56378,0.00867,-0.00867,0.0,2.53,0.18,-0.19,0.0,6.94,,,0.0,2.35,,,0.0,0.0,,,0.0,1.99,1.43,-0.47,0.0,303.0,,,0.0,5262.0,56.73,-52.21,0.0,0.81,0.052,-0.055,0.0,0.84,0.042,-0.048,0.0,0.48148,,,0.0,5.01,6.23,-3.24,0.0
Kepler-896 c,Kepler-896,29.5422566,0.0002958,-0.0002958,0.0,0.1792,,,0.0,3.15,0.73,-0.25,0.0,10.1,,,0.0,1.78,,,0.0,0.0,,,0.0,16.56,11.85,-3.95,0.0,515.0,,,0.0,5510.0,166.0,-149.0,0.0,0.803,0.188,-0.063,0.0,0.877,0.083,-0.092,0.0,0.48148,,,0.0,7.59,1.33,-1.28,0.0
Kepler-897 b,Kepler-897,8.0472642,2.943e-05,-2.943e-05,0.0,0.077,,,0.0,2.39,0.66,-0.25,0.0,6.3,,,0.0,2.54,,,0.0,0.0,,,0.0,354.221,29.47,-26.828,0.0,855.0,,,0.0,5839.0,103.48,-143.96,0.0,1.04,0.286,-0.108,0.0,1.03,0.062,-0.065,0.0,0.28762,,,0.0,4.37,2.96,-2.52,0.0
Kepler-898 b,Kepler-898,5.8706191,2.07e-05,-2.07e-05,0.0,0.0545,,,0.0,1.49,0.3,-0.09,0.0,2.83,,,0.0,4.7,,,0.0,0.0,,,0.0,37.11,1.641,-1.567,0.0,616.0,,,0.0,4223.0,42.74,-38.02,0.0,0.62,0.017,-0.02,0.0,0.65,0.026,-0.026,0.0,-0.87506,,,0.0,3.98,4.95,-2.26,0.0
Kepler-899 b,Kepler-899,19.17891293,8.075e-05,-8.075e-05,0.0,0.1392,,,0.0,2.68,0.46,-0.26,0.0,7.65,,,0.0,2.18,,,0.0,0.0,,,0.0,62.198,5.023,-4.426,0.0,640.0,,,0.0,5595.0,270.58,-192.07,0.0,0.91,0.152,-0.086,0.0,0.93,0.083,-0.065,0.0,0.04831,,,0.0,4.07,4.88,-2.44,0.0
Kepler-9 b,Kepler-9,19.23891,6e-05,-6e-05,0.0,0.143,0.007,-0.006,0.0,8.29,0.54,-0.43,0.0,43.4,1.6,-2.0,0.0,0.42,0.06,-0.09,0.0,0.0609,0.001,-0.0013,0.0,48.229,1.434,-1.389,0.0,661.0,,,0.0,5774.0,60.0,-60.0,0.0,0.958,0.02,-0.02,0.0,1.022,0.029,-0.039,0.0,-0.038,0.026,-0.027,0.0,2.0,2.0,-1.3,0.0
Kepler-9 c,Kepler-9,38.9853,0.0003,-0.0003,0.0,0.227,0.012,-0.008,0.0,8.08,0.54,-0.41,0.0,29.9,1.1,-1.3,0.0,0.31,0.05,-0.06,0.0,0.06691,0.0001,-0.00012,0.0,18.903,0.562,-0.544,0.0,523.0,,,0.0,5774.0,60.0,-60.0,0.0,0.958,0.02,-0.02,0.0,1.022,0.029,-0.039,0.0,-0.038,0.026,-0.027,0.0,2.0,2.0,-1.3,0.0
Kepler-9 d,Kepler-9,1.592851,4.5e-05,-4.5e-05,0.0,0.0273,0.00042,-0.00043,0.0,1.64,0.19,-0.14,0.0,8.41466053,4.18940522,-4.18940522,0.0,13.547166,6.796929,-6.796929,0.0,0.0,,,0.0,1339.658,39.838,-38.571,0.0,2026.0,60.0,-60.0,0.0,5777.0,61.0,-61.0,0.0,1.02,0.05,-0.05,0.0,1.07,0.05,-0.05,0.0,-0.038,0.026,-0.027,0.0,1.0,,,0.0
Kepler-90 i,KOI-351,14.44912,0.0002,-0.0002,0.0,0.1201380843,,,0.0,1.32,0.21,-0.21,0.0,2.3,,,0.0,5.5,,,0.0,0.0,,,0.0,,,,,709.0,75.0,-75.0,0.0,6015.0,60.0,-60.0,0.0,1.29,0.167,-0.167,0.0,1.12,0.046,-0.046,0.0,0.26853,,,0.0,0.53,0.88,-0.88,0.0
Kepler-900 b,Kepler-900,6.9913086,1.434e-05,-1.434e-05,0.0,0.0679,,,0.0,2.08,0.12,-0.34,0.0,4.98,,,0.0,3.04,,,0.0,0.0,,,0.0,54.109,1.633,-1.574,0.0,716.0,,,0.0,4836.0,83.81,-69.99,0.0,0.73,0.03,-0.033,0.0,0.78,0.034,-0.041,0.0,-0.6084,,,0.0,4.57,5.83,-2.64,0.0
Kepler-901 b,Kepler-901,3.517494394,3.521e-06,-3.521e-06,0.0,0.0378,,,0.0,1.37,0.07,-0.06,0.0,2.45,,,0.0,5.24,,,0.0,0.0,,,0.0,68.723,1.456,-1.428,0.0,704.0,,,0.0,4184.0,52.61,-49.25,0.0,0.57,0.026,-0.024,0.0,0.59,0.036,-0.036,0.0,-0.98404,,,0.0,3.8,5.19,-2.12,0.0
Kepler-902 b,Kepler-902,40.1099547,0.0001551,-0.0001551,0.0,0.223,,,0.0,2.54,0.33,-0.18,0.0,6.99,,,0.0,2.34,,,0.0,0.0,,,0.0,24.875,2.198,-1.979,0.0,556.0,,,0.0,5647.0,73.28,-88.98,0.0,0.93,0.119,-0.064,0.0,0.95,0.042,-0.051,0.0,0.10835,,,0.0,4.37,4.45,-2.61,0.0
Kepler-903 b,Kepler-903,10.3507721,5.128e-05,-5.128e-05,0.0,0.09081,0.00068,-0.00068,0.0,2.01,0.35,-0.36,0.0,4.7,,,0.0,3.18,,,0.0,0.0,,,0.0,274.845,17.062,-15.887,0.0,842.0,,,0.0,5682.0,77.93,-110.73,0.0,0.97,0.167,-0.079,0.0,0.98,0.05,-0.051,0.0,0.36464,,,0.0,4.79,4.0,-3.0,0.0
Kepler-903 c,Kepler-903,62.9228557,0.0007353,-0.0007353,0.0,0.30249,0.00225,-0.00225,0.0,2.53,0.4,-0.45,0.0,6.94,,,0.0,2.35,,,0.0,0.0,,,0.0,24.791,1.539,-1.433,0.0,462.0,,,0.0,5682.0,77.93,-110.73,0.0,0.97,0.167,-0.079,0.0,0.98,0.05,-0.051,0.0,0.36464,,,0.0,4.79,4.0,-3.0,0.0
Kepler-904 b,Kepler-904,3.021668632,8.925e-06,-8.925e-06,0.0,0.0417,,,0.0,1.77,0.59,-0.24,0.0,3.78,,,0.0,3.75,,,0.0,0.0,,,0.0,875.419,42.848,-40.84,0.0,1332.0,,,0.0,6160.0,119.73,-149.12,0.0,1.25,0.417,-0.163,0.0,1.16,0.144,-0.086,0.0,0.15444,,,0.0,3.02,1.21,-1.26,0.0
Kepler-905 b,Kepler-905,5.082746517,8.374e-06,-8.374e-06,0.0,0.05689,0.00046,-0.00046,0.0,1.41,0.05,-0.05,0.0,2.57,,,0.0,5.04,,,0.0,0.0,,,0.0,185.771,4.47,-4.383,0.0,928.0,,,0.0,5461.0,58.65,-55.12,0.0,0.86,0.017,-0.016,0.0,0.95,0.019,-0.025,0.0,-0.21507,,,0.0,1.66,0.905,-0.46,0.0
